created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,possibly_sensitive,extended_entities.media,geo.type,geo.coordinates,coordinates.type,coordinates.coordinates,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,user.entities.url.urls
Mon Feb 23 15:50:35 +0000 2015,569887049446076416,569887049446076416,"@VirginAmerica - amazing customer  service, again! 💕💕 RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,1,False,False,en,32336346,32336346,The Duchess,TheDuchessSF,Black Mirror Season 6 ,NEW7” https://t.co/yTdRkvxOzG,https://t.co/GufhecYdTr,"[{'url': 'https://t.co/yTdRkvxOzG', 'expanded_url': 'https://midheaven.com/item/career-of-evil-by-beast-of-england-the-featuring-szandora-lavey', 'display_url': 'midheaven.com/item/career-of…', 'indices': [6, 29]}]",False,3132,5003,50,Fri Apr 17 06:57:01 +0000 2009,12387,,,True,False,11807,,False,False,False,131516,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1328203019180068864/reAUvGGl_normal.jpg,https://pbs.twimg.com/profile_images/1328203019180068864/reAUvGGl_normal.jpg,https://pbs.twimg.com/profile_banners/32336346/1605503252,009999,FFFFFF,F3F3F3,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/GufhecYdTr', 'expanded_url': 'https://itun.es/us/5rYSt', 'display_url': 'itun.es/us/5rYSt', 'indices': [0, 23]}]"
Mon Feb 23 14:51:01 +0000 2015,569872058613673984,569872058613673984,@VirginAmerica Have a great week 🌞✈,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,2,False,False,en,2411089858,2411089858,Silvana 🇮🇹,Silvanabfer,,,,[],False,3031,1297,130,Fri Mar 14 20:53:36 +0000 2014,135016,,,True,False,93398,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1207582455764602881/eAfvI750_normal.jpg,https://pbs.twimg.com/profile_images/1207582455764602881/eAfvI750_normal.jpg,https://pbs.twimg.com/profile_banners/2411089858/1598294049,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:23:03 +0000 2015,569608328998887424,569608328998887424,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,14747672,14747672,Tyler Starrine,Tyler_Starrine,Los Angeles,Digital Strategist by trade. Jet-setter by circumstance. Most importantly: mom to two amazing little boys.,https://t.co/DeuolNJtdJ,[],False,420,392,20,Mon May 12 18:31:33 +0000 2008,46,,,False,False,2622,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/3083643601/55d80990cee8d57538778832fc014382_normal.jpeg,https://pbs.twimg.com/profile_images/3083643601/55d80990cee8d57538778832fc014382_normal.jpeg,https://pbs.twimg.com/profile_banners/14747672/1440522181,009999,FFFFFF,EFEFEF,333333,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/DeuolNJtdJ', 'expanded_url': 'http://TylerStarrine.com', 'display_url': 'TylerStarrine.com', 'indices': [0, 23]}]"
Sat Feb 21 23:29:51 +0000 2015,569277854950817792,569277854950817792,@VirginAmerica trying to book a flight &amp; your site is down 😁,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,208373246,208373246,Lex,lexiesalas,"bay area, ca",,,[],False,266,239,5,Wed Oct 27 04:36:48 +0000 2010,25550,,,True,False,24392,,False,False,False,B3327F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1007137789152976896/RVRgL1YM_normal.jpg,https://pbs.twimg.com/profile_images/1007137789152976896/RVRgL1YM_normal.jpg,https://pbs.twimg.com/profile_banners/208373246/1518739357,964B6F,000000,000000,D9D2D9,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 19:10:27 +0000 2015,569574961158815745,569574961158815745,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,1281865592,1281865592,Heather Rodriguez,HeatherWhoo,"Tulare, CA","Director of Special Education, Burton School District",,[],False,115,154,1,Wed Mar 20 00:12:15 +0000 2013,508,,,True,False,72,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1165292662880010242/n7D8Zxsr_normal.jpg,https://pbs.twimg.com/profile_images/1165292662880010242/n7D8Zxsr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:29:34 +0000 2015,569609971383586817,569609971383586817,"@VirginAmerica I paid the premium to fly you across the country, you cancel my flight and offer no check fee or upgrade love? Sad face :(",False,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,14989771,14989771,mlorenzen,mlorenzen,"iPhone: 29.741360,-90.131523","Senior Associate Athletic Director for Student Athlete Outcomes, UC Davis; CrossFit L2, Games Judge and Gymnastics Coach & Masters Competitor",,[],False,505,578,15,Tue Jun 03 05:47:03 +0000 2008,8132,,,True,False,4369,,False,False,False,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,False,http://pbs.twimg.com/profile_images/1383269497/mike-Kenya_normal.jpg,https://pbs.twimg.com/profile_images/1383269497/mike-Kenya_normal.jpg,,0099B9,5ED4DC,95E8EC,3C3940,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 06:11:07 +0000 2015,569741221783957504,569741221783957504,"@VirginAmerica And now the flight booking site is totally down. Folks, what is the problem?",False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,15914278,15914278,usagibrian,usagibrian,San Francisco CA,"He/him (I've finally adjusted to the singular ""they"" but don't use it myself, but you can pry the Oxford comma out of my cold, stiff, and lifeless fingers.)",http://t.co/KshoqiLGTt,[],False,66,188,0,Wed Aug 20 05:16:35 +0000 2008,988,,,False,False,3937,,False,False,False,DECF7B,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/113579245/avatar_normal.jpg,https://pbs.twimg.com/profile_images/113579245/avatar_normal.jpg,,7A1300,562B00,CBDAE7,3A281D,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/KshoqiLGTt', 'expanded_url': 'http://www.amergin.net/silverhand', 'display_url': 'amergin.net/silverhand', 'indices': [0, 22]}]"
Sun Feb 22 21:55:28 +0000 2015,569616490380439552,569616490380439552,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,1,False,False,en,862540220,862540220,Skate Mamas,SkateMamas,"Los Angeles, CA","Lover of Street Art, Skateboarding, Coffee, and mi familia Contributor at AFAR, Cool Hunting, LA Magazine, and Hi Fructose.",http://t.co/gFXHsgDrUr,[],False,755,725,87,Fri Oct 05 05:06:59 +0000 2012,138,,,True,False,7048,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2682371501/2ebddf48695d41b2e30be16170658916_normal.jpeg,https://pbs.twimg.com/profile_images/2682371501/2ebddf48695d41b2e30be16170658916_normal.jpeg,https://pbs.twimg.com/profile_banners/862540220/1354512226,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/gFXHsgDrUr', 'expanded_url': 'http://www.instagram.com/skatemamas', 'display_url': 'instagram.com/skatemamas', 'indices': [0, 22]}]"
Mon Feb 23 00:05:07 +0000 2015,569649116487290880,569649116487290880,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,5507572,5507572,Stephen R. Fox,F6x,"San Francisco, CA",I used to change this.,https://t.co/ygIEmovbxy,[],False,1680,663,84,Wed Apr 25 20:22:21 +0000 2007,16796,,,True,False,35636,,False,False,False,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/539330777713221632/nmQGrRV__normal.jpeg,https://pbs.twimg.com/profile_images/539330777713221632/nmQGrRV__normal.jpeg,https://pbs.twimg.com/profile_banners/5507572/1348936071,1B95E0,000000,44A2FD,000000,True,False,False,False,False,False,False,regular,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/ygIEmovbxy', 'expanded_url': 'http://stephenrfox.com', 'display_url': 'stephenrfox.com', 'indices': [0, 23]}]"
Sun Feb 22 16:56:00 +0000 2015,569541127340040192,569541127340040192,@VirginAmerica is the website down?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,2555880805,2555880805,stacey aaronson,sbaaronson,Los Angeles,"Two great kids, 3 dogs, and lots of chewing gum and spit wads to keep the whole thing together. Show a little faith, there's magic in the night. Peace now!",,[],False,231,352,26,Mon Jun 09 01:45:06 +0000 2014,51783,,,True,False,10190,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/806271823633518592/19gazb4H_normal.jpg,https://pbs.twimg.com/profile_images/806271823633518592/19gazb4H_normal.jpg,https://pbs.twimg.com/profile_banners/2555880805/1470535916,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 04:11:40 +0000 2015,569348775631675392,569348775631675392,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,2882025826,2882025826,Chrysi Christou,ChrysiChrysic,,,,[],False,4,22,0,Tue Nov 18 01:10:03 +0000 2014,2,,,False,False,6,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 01:43:33 +0000 2015,569311498301870080,569311498301870080,@VirginAmerica If only you guys had flights from CMH.,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",569301295783395328,569301295783395328,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,25239181,25239181,Brandon,obiwantoby,,"I'm a Chemical Engineer and aspiring super villain. Work in technology, always looking for what's next.",,[],False,58,116,2,Thu Mar 19 04:40:27 +0000 2009,2166,,,False,False,1687,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/533027273146761217/xInaEreA_normal.jpeg,https://pbs.twimg.com/profile_images/533027273146761217/xInaEreA_normal.jpeg,,2FC2EF,181A1E,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,
Sun Feb 22 21:45:41 +0000 2015,569614024578600960,569614024578600960,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,263548938,263548938,Hollywood Hot Mom,HollywoodHotMom,All Over!,Helping make the Celebrity Lifestyle Accessible to ALL!!! ( Natalie Klein ),https://t.co/3C2TLMw6HA,[],False,25757,2779,113,Thu Mar 10 07:36:52 +0000 2011,459,,,True,False,22108,,False,False,False,F4EFE9,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/655076540007378944/N6QXM259_normal.png,https://pbs.twimg.com/profile_images/655076540007378944/N6QXM259_normal.png,https://pbs.twimg.com/profile_banners/263548938/1445017321,B31E6E,EDEDED,EAE6DD,404040,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/3C2TLMw6HA', 'expanded_url': 'http://www.hotmomsclub.com', 'display_url': 'hotmomsclub.com', 'indices': [0, 23]}]"
Mon Feb 23 14:57:24 +0000 2015,569873664612704256,569873664612704256,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",False,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,36509624,36509624,flyfromLAX,flyfromLAX,"Los Angeles, CA",Looking for cheap flights out of Los Angeles? Get real-time tweets when airfare prices drop from Los Angeles to thousands of worldwide destinations.,http://t.co/zFHx8xRQvm,[],False,2107,68,146,Wed Apr 29 22:50:25 +0000 2009,19,,,False,False,13143,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/549699166188744704/xp50p8-e_normal.png,https://pbs.twimg.com/profile_images/549699166188744704/xp50p8-e_normal.png,https://pbs.twimg.com/profile_banners/36509624/1419893387,89C9FA,D99623,D99623,333333,False,False,False,False,False,False,False,none,False,,,,,,,,,,,,,,,,"[{'url': 'http://t.co/zFHx8xRQvm', 'expanded_url': 'http://www.flyfromLAX.com', 'display_url': 'flyfromLAX.com', 'indices': [0, 22]}]"
Sun Feb 22 19:10:37 +0000 2015,569575003248676864,569575003248676864,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely cancelled for Monday, February 23?",False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,893478775,893478775,Rhea Thurman,RheaThurman1,,,,[],False,14,7,0,Sat Oct 20 15:33:00 +0000 2012,0,,,False,False,2,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,,,,,,,,,,,,,,,
Mon Feb 23 16:08:01 +0000 2015,569891436100874241,569891436100874241,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,40123137,40123137,Michael Lay,mrmichaellay,"Miami, FL",Making a difference in People & Communities (HR) at Cisco. Diversity & Inclusion activist. Man of Faith. Former band tour manager. He/Him. Tweets are mine.,https://t.co/UoF57go7Om,[],False,910,949,33,Thu May 14 23:57:09 +0000 2009,10493,,,True,False,3501,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/976484622099009538/Cv4QGnZK_normal.jpg,https://pbs.twimg.com/profile_images/976484622099009538/Cv4QGnZK_normal.jpg,https://pbs.twimg.com/profile_banners/40123137/1502680251,2FC2EF,181A1E,252429,666666,True,True,False,False,False,False,False,none,,,,,,,3b98b02fba3f9753,https://api.twitter.com/1.1/geo/id/3b98b02fba3f9753.json,admin,North Carolina,"North Carolina, USA",US,United States,[],Polygon,"[[[-84.3219475, 33.752879], [-75.40012, 33.752879], [-75.40012, 36.588118], [-84.3219475, 36.588118]]]","[{'url': 'https://t.co/UoF57go7Om', 'expanded_url': 'https://www.twitter.com/mrmichaellay', 'display_url': 'twitter.com/mrmichaellay', 'indices': [0, 23]}]"
Sat Feb 21 22:34:09 +0000 2015,569263837448269826,569263837448269826,@VirginAmerica you stink. Flight canceled from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,20084672,20084672,Nancy J. Friedman,NancyJFriedman,New York City,"Media junkie with wanderlust, passionate partner of NJF, an MMGY Global company",https://t.co/VPGS9e9cJG,[],False,1944,1321,101,Wed Feb 04 19:45:11 +0000 2009,3610,,,True,False,6676,,False,False,False,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,False,http://pbs.twimg.com/profile_images/1525218061/nancy_normal.JPG,https://pbs.twimg.com/profile_images/1525218061/nancy_normal.JPG,,088253,D3D2CF,E3E2DE,634047,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/VPGS9e9cJG', 'expanded_url': 'http://www.njfpr.com', 'display_url': 'njfpr.com', 'indices': [0, 23]}]"
Sun Feb 22 22:31:43 +0000 2015,569625609799774208,569625609799774208,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",False,"<a href=""http://jawbone.com/drop"" rel=""nofollow"">DROP by Jawbone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,2548436648,2548436648,DROP,dropapp,,Tweet a song to your friend like this: '@friend drop song name by artist'                                           ***DROP is currently not active***,https://t.co/aQSAeRJfKl,[],False,672,1013,17,Thu Jun 05 16:56:00 +0000 2014,118,,,False,True,36656,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/517476081624825856/jrzy6h4-_normal.png,https://pbs.twimg.com/profile_images/517476081624825856/jrzy6h4-_normal.png,https://pbs.twimg.com/profile_banners/2548436648/1413965372,FF9800,C0DEED,DDEEF6,333333,True,False,False,False,False,False,False,none,False,,,,,,,,,,,,,,,,"[{'url': 'https://t.co/aQSAeRJfKl', 'expanded_url': 'https://jawbone.com/drop', 'display_url': 'jawbone.com/drop', 'indices': [0, 23]}]"
Mon Feb 23 01:48:33 +0000 2015,569675144353828864,569675144353828864,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,12101862,12101862,VirginAmerica,,,,,False,0,0,False,False,en,82819232,82819232,Cheryl Eng,cheryleng,,,,[],False,210,419,6,Fri Oct 16 06:55:45 +0000 2009,4474,,,True,False,3032,,False,False,False,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,False,http://pbs.twimg.com/profile_images/734295139510718472/UBr55u5t_normal.jpg,https://pbs.twimg.com/profile_images/734295139510718472/UBr55u5t_normal.jpg,https://pbs.twimg.com/profile_banners/82819232/1411856649,FF3300,86A4A6,A0C5C7,333333,True,False,False,False,False,False,False,none,,,Point,"[33.9469039, -118.40716847]",Point,"[-118.40716847, 33.9469039]",3b77caf94bfc81fe,https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json,city,Los Angeles,"Los Angeles, CA",US,United States,[],Polygon,"[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]",
